id,name,latitude,longitude
4590.01,Soissons Landing,40.692316,-74.014865
4591.04,Central Ave & Weirfield St,40.69055,-73.91181
4596.05,Duffield St & Willoughby St,40.692215,-73.984284
4596.09,Lawrence St & Willoughby St,40.692361,-73.986317
4600.09,Bushwick Ave & Linden St,40.69146,-73.92146
4605.04,Clinton St & Joralemon St,40.692395,-73.993379
4608.01,Broadway & Kosciuszko St,40.69329,-73.92852
4611.03,Willoughby Ave & Hall St,40.69196,-73.965368
4614.04,Atlantic Ave & Furman St,40.691651,-73.999978
4615.01,Wyckoff Ave & Cooper Ave,40.69338,-73.90061
4617.01,Lewis Ave & Kosciuszko St,40.69237,-73.937054
4620.02,Adelphi St & Myrtle Ave,40.693082,-73.971789
4623.02,Knickerbocker Ave & Halsey St,40.693,-73.90824
4628.05,Willoughby St & Fleet St,40.691965,-73.981301
4628.07,Myrtle Ave & Fleet Pl,40.693534,-73.981909
4632.10,Central Ave & Woodbine St,40.69296,-73.91605
4634.02,Willoughby Ave & Walworth St,40.693317,-73.953819
4637.06,Fulton St & Adams St,40.692418,-73.989494
4640.01,Bushwick Ave & Harman St,40.69356,-73.92524
4645.04,Henry St & Remsen St,40.694009,-73.994651
4645.09,Hicks St & Montague St,40.695128,-73.99595
4648.03,Malcolm X Blvd & DeKalb Ave,40.6938,-73.93114
4651.02,Clinton Ave & Myrtle Ave,40.693261,-73.968896
4654.01,Norman St & Wyckoff Ave,40.69517,-73.90311
4656.03,Pulaski St & Marcus Garvey Blvd,40.693398,-73.939877
4659.02,Myrtle Ave & St Edwards St,40.69327,-73.977038
4663.02,Knickerbocker Ave & Hancock St,40.69385,-73.90974
4663.06,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
4665.02,Willoughby Ave & Tompkins Ave,40.694254,-73.946269
4668.08,Johnson St & Gold St,40.694748,-73.983624
4672.01,Menahan St & Central Ave,40.69543,-73.9196
4677.01,Cadman Plaza E & Tillary St,40.695976,-73.990148
4677.06,Montague St & Clinton St,40.694271,-73.992327
4680.05,Bushwick Ave & Dekalb Ave,40.69502,-73.92825
4683.02,Emerson Pl & Myrtle Ave,40.693631,-73.962235
4687.03,Cypress Ave & St Felix Ave,40.69559,-73.89927
4689.03,Suydam St & Broadway,40.69544,-73.93223
4689.08,Stuyvesant Ave & Hart St,40.69465,-73.9343
4692.01,Clermont Ave & Park Ave,40.695733,-73.971296
4695.04,Irving Ave & Halsey St,40.69467,-73.90663
4697.01,Throop Ave & Myrtle Ave,40.696229,-73.94371
4700.06,Park Ave & St Edwards St,40.696089,-73.978034
4707.03,Myrtle Ave & Marcy Ave,40.695398,-73.949549
4707.04,Nostrand Ave & Myrtle Ave,40.69527,-73.952381
4710.06,Jay St & Tech Pl,40.695065,-73.987167
4713.01,Central Ave & Himrod St,40.69676,-73.92302
4715.01,Franklin Ave & Myrtle Ave,40.694546,-73.958013
4718.08,Pierrepont St & Monroe Pl,40.695356,-73.99344
4719.04,St Felix Ave & 61 St,40.69715,-73.8936
4721.01,Cedar St & Evergreen Ave,40.69671,-73.92807
4724.03,Washington Ave & Park Ave,40.696102,-73.96751
4727.06,Summerfield St & Cypress Ave,40.69662,-73.90056
4729.01,Myrtle Ave & Lewis Ave,40.696819,-73.937569
4732.04,Carlton Ave & Park Ave,40.695807,-73.973555
4732.08,Carlton Ave & Flushing Ave,40.697787,-73.973736
4735.03,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
4735.16,Hancock St & Wyckoff Ave,40.6972,-73.90674
4743.04,Linden St & Knickerbocker Ave,40.69714,-73.91566
4748.07,Clinton St & Tillary St,40.696232,-73.99142
4751.01,Cedar St & Myrtle Ave,40.697842,-73.926241
4756.04,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178
4757.06,Seneca Ave & Decatur St,40.69723,-73.89811
4759.02,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
4762.04,Clinton Ave & Flushing Ave,40.69794,-73.969868
4762.05,Flushing Ave & Vanderbilt Ave,40.69795,-73.970775
4765.07,Cypress Ave & George St,40.69812,-73.90271
4768.02,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
4771.07,N Portland Ave & Flushing Ave,40.697926,-73.97663
4775.01,Irving Ave & Palmetto St,40.698,-73.9127
4781.03,Concord St & Bridge St,40.697665,-73.984764
4781.05,Nassau St & Duffield St,40.698477,-73.98384
4784.02,Greene Ave & Myrtle Ave,40.698568,-73.918877
4789.03,Clark St & Henry St,40.697601,-73.993445
4792.03,Central Ave & Starr St,40.700003,-73.92834
4798.02,Forest Ave & Summerfield St,40.69922,-73.89795
4798.10,Stephen St & Seneca Ave,40.6988,-73.9007
4801.04,Melrose St & Broadway,40.697481,-73.935877
4804.02,Dock 72 Way & Market St,40.69985,-73.97141
4807.02,Madison St & Cypress Ave,40.70068,-73.90742
4812.02,Nassau St & Navy St,40.698398,-73.980689
4812.04,Sands St Gate,40.699569,-73.979827
4816.02,Myrtle Ave & Linden St,40.69943,-73.91337
4816.05,Myrtle Ave & Grove St,40.69905,-73.91516
4818.02,Nostrand Ave & Flushing Ave,40.69928,-73.953259
4818.03,Union Ave & Wallabout St,40.700295,-73.950322
4821.03,Sands St & Jay St,40.700119,-73.9862
4821.06,Cadman Plaza E & Red Cross Pl,40.699917,-73.989717
4821.10,Adams St & Prospect St,40.700763,-73.988698
4824.03,Stockholm St & Wilson Ave,40.699304,-73.923044
4826.04,Wallabout St & Kent Ave,40.699104,-73.960633
4829.01,Columbia Heights & Cranberry St,40.700378,-73.99548
4830.02,61 St & 60 Ln,40.70055,-73.8943
4832.07,Central Ave & Melrose St,40.70112,-73.93039
4837.03,Centre St & Seneca Ave,40.69969,-73.9022
4840.06,Beaver St & Fayette St,40.70099,-73.93921
4843.01,5 St & Market St,40.699997,-73.974401
4846.01,South St & Whitehall St,40.701221,-74.012342
4847.03,Wyckoff Ave & Gates Ave,40.699871,-73.911718
4850.04,Tompkins Ave & Hopkins St,40.699576,-73.947084
4853.06,Bridge St & York St,40.701334,-73.984712
4856.05,Irving Ave & Harman St,40.70108,-73.9179
4861.05,Henry St & Middagh St,40.7003,-73.991581
4862.04,Myrtle Ave & 65 St,40.70117,-73.8904
4862.07,Cooper Ave & 65 Pl,40.69953,-73.88873
4864.09,Wilson Ave & Troutman St,40.70166,-73.92754
4871.02,71 Ave & Myrtle Ave,40.70067,-73.89907
4873.08,Evergreen Ave & Noll St,40.70106,-73.93318
4880.11,Madison St & Seneca Ave,40.70183,-73.90625
4883.03,Broadway & Whipple St,40.701665,-73.94373
4889.06,Bus Slip & State St,40.701907,-74.013942
4890.11,Menahan St & Wyckoff Ave,40.70113,-73.91422
4892.02,Lorimer St & Harrison Ave,40.702726,-73.94984
4895.03,Front St & Jay St,40.702461,-73.986842
4895.09,Jay St & York St,40.701403,-73.986726
4895.15,Pearl St & York St,40.701404,-73.98768
4898.02,Irving Ave & DeKalb Ave,40.7027,-73.92095
4903.08,Old Fulton St,40.702771,-73.993836
4903.09,Dock St & Front St,40.702709,-73.99253
4904.03,Cypress Hills St & Otto Rd,40.70204,-73.89288
4906.07,George St & Wilson Ave,40.702997,-73.92997
4912.10,Catalpa Ave & Woodward Ave,40.70229,-73.90145
4914.03,Bushwick Ave & Forrest St,40.70076,-73.93641
4920.13,South St & Broad St,40.701888,-74.010898
4921.04,Cypress Ave & Palmetto St,40.701573,-73.908762
4927.04,Front St & Gold St,40.70224,-73.982578
4931.05,Wyckoff Ave & Stanhope St,40.703545,-73.917775
4933.03,Marcy Ave & Lynch St,40.702753,-73.953168
4933.04,Marcy Ave & Rutledge St,40.703681,-73.95427
4936.21,Main St & Plymouth St,40.703781,-73.990733
4939.07,Suydam St & Knickerbocker Ave,40.702013,-73.923769
4945.06,Fresh Pond Rd & 69 Ave,40.70311,-73.89547
4947.04,Central Ave & Flushing Ave,40.702831,-73.9333
4953.04,South St & Gouverneur Ln,40.703553,-74.006702
4954.07,Madison St & Woodward Ave,40.70408,-73.90408
4956.02,Humboldt St & Varet St,40.703172,-73.940636
4962.01,Broadway & Battery Pl,40.704633,-74.013617
4962.02,Whitehall St & Bridge St,40.703661,-74.013181
4962.08,Broad St & Bridge St,40.703651,-74.011677
4963.13,Menahan St & Seneca Ave,40.70461,-73.91054
4965.01,Lorimer St & Broadway,40.704117,-73.948185
4968.03,Bridge St & Water St,40.702969,-73.98469
4971.01,Hart St & Wyckoff Ave,40.704876,-73.919911
4977.03,65 St & Otto Rd,40.70389,-73.89116
4979.07,Knickerbocker Ave & George St,40.704425,-73.92836
4982.02,Taylor St & Bedford Ave,40.705774,-73.963252
4985.09,60 Pl & 67 Ave,40.70497,-73.89965
4987.06,White St & Moore St,40.704508,-73.9351
4990.02,Railroad Ave & Kay Ave,40.705148,-73.97078
4993.02,Pearl St & Hanover Square,40.704717,-74.00926
4993.13,Old Slip & South St,40.703366,-74.007867
4993.15,Water St & Gouverneur Ln,40.704696,-74.008034
4994.10,Onderdonk Ave & Gates Ave,40.70413,-73.90737
4996.08,McKibbin St & Manhattan Ave,40.705109,-73.944072
5001.08,Little West St & 1 Pl,40.705692,-74.016776
5002.09,Harman St & Seneca Ave,40.70577,-73.91292
5004.02,Boerum St & Broadway,40.70538,-73.949765
5010.02,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
5018.06,Knickerbocker Ave & Thames St,40.70539,-73.92976
5021.05,Kent Ave & Division Ave,40.706563,-73.968318
5024.10,Water St & Fletcher St,40.70641,-74.005597
5025.02,Madison St & Forest Ave,40.70555,-73.90245
5027.02,Bushwick Ave & McKibbin St,40.705517,-73.93936
5033.01,Broadway & Morris St,40.705945,-74.013218
5034.03,Menahan St & Onderdonk Ave,40.70553,-73.9096
5036.06,Leonard St & Boerum St,40.705833,-73.946445
5043.06,Suydam St & St Nicholas Ave,40.70636,-73.91945
5045.05,Division Ave & Hooper St,40.706842,-73.954435
5051.01,Wyckoff Ave & Jefferson St,40.707165,-73.923711
5051.02,Irving Ave & Jefferson St,40.70538,-73.92535
5053.01,Lee Ave & Taylor St,40.706732,-73.961241
5057.07,67 Ave & Fresh Pond Rd,40.70575,-73.89676
5057.09,64 St & Woodbine St,40.70809,-73.89549
5059.02,McKibbin St & Bogart St,40.706237,-73.933871
5065.10,Maiden Ln & Pearl St,40.707064,-74.007318
5065.12,William St & Pine St,40.707179,-74.008873
5065.14,Cliff St & Fulton St,40.70838,-74.00495
5066.03,Fairview Ave & Linden St,40.70694,-73.90632
5068.02,Montrose Ave & Bushwick Ave,40.707677,-73.940161
5073.07,Greenwich St & Rector St,40.708065,-74.013559
5074.08,Woodward Ave & Harman St,40.70793,-73.91092
5076.04,Scholes St & Lorimer St,40.708323,-73.948732
5082.08,Jefferson St & Cypress Ave,40.70907,-73.92157
5084.03,Division Ave & Marcy Ave,40.707087,-73.957967
5090.06,Harrison Pl & Porter Ave,40.70686,-73.92851
5093.01,Bedford Ave & S 9 St,40.70853,-73.964089
5096.12,Peck Slip & South St,40.707518,-74.00108
5097.02,60 Pl & Linden St,40.70886,-73.90182
5099.02,Waterbury St & Stagg St,40.71019,-73.93734
5099.03,White St & Johnson Ave,40.707174,-73.93581
5105.01,Liberty St & Broadway,40.709056,-74.010433
5105.09,Liberty St & Nassau St,40.708588,-74.009354
5106.04,Greene Ave & Grandview Ave,40.709697,-73.907856
5108.01,Scholes St & Manhattan Ave,40.708703,-73.944862
5114.06,West Thames St,40.708346,-74.017134
5114.08,South End Ave & Albany St,40.709957,-74.016538
5115.01,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
5115.05,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
5117.05,Stagg St & Union Ave,40.70877,-73.950952
5123.07,Stewart Ave & Johnson Ave,40.70869,-73.92587
5125.03,S 5 Pl & S 5 St,40.710451,-73.960876
5125.07,Broadway & Roebling St,40.709248,-73.960631
5128.04,Catherine St & Monroe St,40.711174,-73.996826
5129.01,Palmetto St & Traffic Ave,40.70929,-73.89441
5134.09,Broadway & Kent Ave,40.710888,-73.968329
5137.10,Spruce St & Nassau St,40.711463,-74.005524
5137.11,Fulton St & William St,40.7096,-74.00655
5137.12,Gold St & Frankfort St,40.710699,-74.003541
5138.03,60 Pl & Bleecker St,40.71107,-73.903
5140.06,Bushwick Ave & Stagg St,40.709897,-73.94008
5145.02,Albany St & Greenwich St,40.709267,-74.013247
5146.03,Stanhope St & Fairview Ave,40.70998,-73.91116
5148.03,Leonard St & Maujer St,40.710368,-73.947059
5156.05,S 4 St & Rodney St,40.70934,-73.95608
5159.04,Pike St & Monroe St,40.711731,-73.99193
5159.07,South St & Pike St,40.709918,-73.991611
5160.01,Metropolitan Ave & 65 Ln,40.71225,-73.89111
5164.05,Broadway & Berry St,40.710361,-73.965303
5167.06,St James Pl & Pearl St,40.711174,-74.000165
5168.04,Grove St & Fresh Pond Rd,40.71032,-73.89955
5170.01,Stagg St & Morgan Ave,40.710681,-73.93372
5175.08,Fulton St & Broadway,40.711066,-74.009447
5176.04,Bleecker St & Forest Ave,40.7107,-73.90525
5178.06,Graham Ave & Grand St,40.711863,-73.944024
5181.04,Cherry St,40.712199,-73.979481
5184.08,West St & Liberty St,40.711444,-74.014847
5187.03,Hope St & Union Ave,40.711673,-73.951413
5190.07,Madison St & Clinton St,40.71269,-73.987763
5190.09,Clinton St & Cherry St,40.711471,-73.986726
5195.06,S 4 St & Roebling St,40.710709,-73.959724
5198.04,Market St & Cherry St,40.710762,-73.994003
5199.01,65 Ln & Metropolitan Ave,40.7123,-73.89397
5204.05,S 4 St & Wythe Ave,40.712858,-73.965902
5207.01,Centre St & Chambers St,40.712732,-74.004607
5210.01,Powers St & Olive St,40.71323,-73.93894
5216.04,Barclay St & Church St,40.712912,-74.010202
5216.06,Vesey St & Church St,40.712219,-74.010472
5217.03,Amory Ct & Metropolitan Ave,40.71301,-73.90968
5219.05,Manhattan Ave & Devoe St,40.713532,-73.945986
5225.02,Flushing Ave & Woodward Ave,40.71246,-73.91873
5225.09,Woodward Ave & Starr St,40.71147,-73.91694
5230.02,Rutgers St & Henry St,40.713321,-73.990096
5235.05,S 3 St & Bedford Ave,40.712604,-73.962644
5235.10,Driggs Ave & S 2 St,40.712628,-73.960575
5238.05,St James Pl & Oliver St,40.713079,-73.998511
5241.02,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323
5247.10,Reade St & Broadway,40.714504,-74.005627
5248.05,Eliot Ave & 60 Ln,40.71391,-73.90299
5250.05,Bushwick Ave & Powers St,40.712476,-73.941
5257.01,53 St & Flushing Ave,40.71435,-73.91405
5259.06,Devoe St & Lorimer St,40.713352,-73.949103
5262.09,Madison St & Montgomery St,40.713126,-73.984844
5267.08,Grand St & Havemeyer St,40.712868,-73.956981
5267.09,Roebling St & N 4 St,40.71469,-73.95739
5270.05,Pike St & E Broadway,40.714066,-73.992939
5270.07,Forsyth St & Canal St,40.715815,-73.994223
5270.08,Division St & Bowery,40.714193,-73.996732
5270.09,Market St & Henry St,40.713107,-73.994463
5273.01,Metropolitan Ave & Stewart Ave,40.71401,-73.92793
5276.04,S 2 St & Kent Ave,40.714731,-73.966612
5279.03,Centre St & Worth St,40.714948,-74.002344
5280.03,Fresh Pond Rd & Eliot Ave,40.71442,-73.90097
5282.02,Devoe St & Morgan Ave,40.713811,-73.93515
5288.08,Park Pl & Church St,40.713341,-74.009355
5288.09,Warren St & W Broadway,40.714739,-74.009106
5288.12,Murray St & Greenwich St,40.714851,-74.011223
5289.05,56 St & Arnold Ave,40.71484,-73.909
5291.05,Graham Ave & Conselyea St,40.715143,-73.944507
5294.04,Henry St & Grand St,40.714211,-73.981095
5297.02,Vesey Pl & River Terrace,40.715337,-74.016583
5300.05,Metropolitan Ave & Meeker Ave,40.714133,-73.952343
5300.06,Union Ave & Jackson St,40.716075,-73.952029
5303.06,Clinton St & Grand St,40.715595,-73.987029
5303.08,Canal St & Rutgers St,40.714274,-73.9899
5308.04,Metropolitan Ave & Bedford Ave,40.715348,-73.960241
5321.08,60 Ave & Fresh Pond Rd,40.71693,-73.90198
5323.06,Sharon St & Olive St,40.715341,-73.93865
5326.06,Stanton St & Mangin St,40.717821,-73.976289
5329.03,West St & Chambers St,40.717548,-74.01322
5329.08,Murray St & West St,40.71503,-74.01246
5332.10,Jackson St & Leonard St,40.71638,-73.948212
5335.03,Bialystoker Pl & Delancey St,40.716226,-73.982612
5335.07,Grand St & Samuel Dickstein Plaza,40.715118,-73.98417
5340.01,N 7 St & Driggs Ave,40.716967,-73.956388
5342.10,Allen St & Hester St,40.716058,-73.991907
5343.11,Orchard St & Grand St,40.717318,-73.990677
5348.02,Wythe Ave & Metropolitan Ave,40.716887,-73.963198
5351.03,Bayard St & Baxter St,40.716021,-73.999743
5351.07,Walker St & Baxter St,40.717411,-73.999573
5354.01,Morgan Ave & Maspeth Ave,40.716657,-73.93637
5359.10,Hudson St & Reade St,40.71625,-74.009105
5359.11,Leonard St & Church St,40.717571,-74.005549
5359.12,Duane St & Hudson St,40.71703,-74.00925
5359.13,Church St & Worth St,40.716885,-74.006501
5360.02,60 St & 60 Rd,40.715922,-73.906013
5362.08,Withers St & Kingsland Ave,40.71773,-73.94051
5365.02,Columbia St & Rivington St,40.717399,-73.980165
5368.03,River Ter & Warren St,40.717598,-74.015879
5369.01,Grand Ave & 55 St,40.71888,-73.91427
5371.07,Frost St & Meeker Ave,40.717661,-73.9488
5374.01,Norfolk St & Broome St,40.717227,-73.98802
5379.09,Berry St & N 8 St,40.719009,-73.958525
5379.10,N 6 St & Bedford Ave,40.717451,-73.958509
5382.06,Grand St & Elizabeth St,40.718822,-73.99596
5382.07,Forsyth St & Grand St,40.717798,-73.993161
5388.01,Kent Ave & Grand St,40.716425,-73.96594
5391.06,Lispenard St & Broadway,40.719392,-74.002472
5392.04,63 St & 59 Dr,40.71832,-73.90128
5400.05,Harrison St & Hudson St,40.718709,-74.009
5401.03,59 St & 59 Rd,40.717908,-73.908454
5403.04,Graham Ave & Withers St,40.716981,-73.944859
5403.05,Graham Ave & Herbert St,40.719293,-73.945003
5406.02,Rivington St & Ridge St,40.718502,-73.983298
5406.04,Pitt St & Stanton St,40.71926,-73.98178
5409.02,Page Pl & Grand Ave,40.71798,-73.91818
5411.07,Union Ave & N 12 St,40.71924,-73.95242
5411.08,Driggs Ave & N 9 St,40.718169,-73.955201
5414.06,Allen St & Rivington St,40.720195,-73.989978
5414.07,Delancey St & Eldridge St,40.719383,-73.991479
5419.04,N 5 St & Wythe Ave,40.718389,-73.961501
5422.04,Howard St & Lafayette St,40.719105,-73.999733
5422.09,Lafayette St & Grand St,40.72028,-73.99879
5430.08,Franklin St & W Broadway,40.719115,-74.006666
5430.10,6 Ave & Walker St,40.719792,-74.005223
5431.01,60 Pl & Flushing Ave,40.71988,-73.90556
5433.03,Richardson St & N Henry St,40.719078,-73.942236
5433.04,Frost St & Debevoise Ave,40.71882,-73.93948
5436.09,Ave D & E 3 St,40.720828,-73.977931
5436.11,E Houston St & Columbia St,40.719786,-73.978716
5440.05,57 St & Grand Ave,40.71921,-73.9124
5442.05,Bayard St & Leonard St,40.719155,-73.948853
5442.09,Manhattan Ave & Leonard St,40.72084,-73.94844
5445.02,Suffolk St & Stanton St,40.720664,-73.985179
5445.07,Stanton St & Norfolk St,40.720747,-73.986274
5450.01,N 10 St & Berry St,40.720253,-73.957082
5450.04,N 12 St & Bedford Ave,40.720798,-73.954847
5453.01,Rivington St & Chrystie St,40.7211,-73.991925
5453.05,Forsyth St & Broome St,40.718939,-73.992662
5453.06,Kenmare St & Elizabeth St,40.72054,-73.9949
5458.02,N 5 St & Northside Piers,40.719876,-73.963865
5470.02,N Moore St & Hudson St,40.719961,-74.008443
5470.10,Greenwich St & Hubert St,40.721319,-74.010065
5470.12,North Moore St & Greenwich St,40.720195,-74.0103
5471.04,Grand Ave & 58 Ave,40.72098,-73.90701
5473.03,Engert Ave & McGuinness Blvd,40.72158,-73.94546
5473.06,Monitor St & Meeker Ave,40.721226,-73.941845
5476.03,E 2 St & Ave C,40.720873,-73.980857
5481.04,Driggs Ave & Lorimer St,40.721791,-73.950415
5484.09,Allen St & Stanton St,40.722055,-73.989111
5489.03,Kent Ave & N 7 St,40.720367,-73.96165
5489.04,N 11 St & Kent Ave,40.722481,-73.959219
5489.06,N 9 St & Wythe Ave,40.72054,-73.959
5492.05,Cleveland Pl & Spring St,40.722103,-73.997249
5500.02,Grand St & Greene St,40.7217,-74.002381
5500.07,6 Ave & Canal St,40.722437,-74.005664
5501.06,Fresh Pond Rd & Flushing Ave,40.72155,-73.90295
5503.01,Morgan Ave & Lombardy St,40.72226,-73.93889
5506.10,Ave D & E 8 St,40.723683,-73.975748
5506.14,E 6 St & Ave D,40.72228,-73.976687
5509.02,Washington St & Laight St,40.72231,-74.0106
5510.02,57 Rd & 59 St,40.72249,-73.90854
5510.05,57 Rd & 58 St,40.72235,-73.91215
5515.02,E 2 St & Ave B,40.722174,-73.983687
5515.08,E 4 St & Ave B,40.723346,-73.982659
5520.09,N 15 St & Wythe Ave,40.724055,-73.955736
5523.02,Stanton St & Chrystie St,40.722293,-73.991475
5532.01,Mercer St & Spring St,40.723627,-73.999496
5539.06,Laight St & Hudson St,40.721853,-74.007717
5540.06,56 Dr & 61 St,40.72368,-73.90458
5542.04,Driggs Ave & N Henry St,40.72325,-73.94308
5545.01,E 7 St & Ave C,40.724129,-73.979012
5545.04,E 5 St & Ave C,40.722992,-73.979954
5548.01,58 St & 56 Dr,40.72419,-73.91244
5550.05,Bedford Ave & Nassau Ave,40.723116,-73.952123
5550.09,Leonard St & Nassau Ave,40.723956,-73.949843
5553.03,E 3 St & 1 Ave,40.724677,-73.987834
5553.10,E 2 St & Ave A,40.723077,-73.985836
5553.21,E 3 St & Ave A,40.723537,-73.985112
5558.04,Wythe Ave & N 13 St,40.722767,-73.957021
5561.04,Mott St & Prince St,40.723179,-73.9948
5561.06,Lafayette St & Jersey St,40.72456,-73.995652
5569.06,W Broadway & Spring St,40.724946,-74.001658
5569.07,W Broadway & Watts St,40.72323,-74.00314
5570.04,Grand Ave & Remsen Pl,40.72353,-73.89967
5572.07,Van Dam St & Meeker Ave,40.72532,-73.9368
5575.08,Ave D & E 12 St,40.725806,-73.974224
5575.13,Ave D & E 10 St,40.725065,-73.975158
5578.02,Watts St & Greenwich St,40.724055,-74.009659
5579.02,56 Dr & 59 St,40.72403,-73.90853
5579.04,55 Dr & Maurice Ave,40.7261,-73.90917
5581.01,Nassau Ave & Russell St,40.72557,-73.94434
5584.04,E 6 St & Ave B,40.724537,-73.981854
5584.05,E 7 St & Ave B,40.725128,-73.981316
5593.01,E 1 St & 1 Ave,40.723355,-73.988649
5593.02,E 2 St & 2 Ave,40.725028,-73.990696
5593.04,E 4 St & 2 Ave,40.72628,-73.98978
5602.06,Greene St & Prince St,40.725117,-73.999304
5610.09,6 Ave & Broome St,40.72431,-74.00473
5611.04,61 St & Borden Ave,40.72558,-73.90417
5611.05,63 St & Borden Ave,40.72655,-73.90321
5613.04,Kingsland Ave & Nassau Ave,40.72577,-73.94173
5616.01,E 9 St & Ave C,40.725213,-73.977687
5616.08,E 12 St & Ave C,40.727243,-73.976831
5623.03,Nassau Ave & Newell St,40.724812,-73.947526
5626.07,E 7 St & Ave A,40.726217,-73.983798
5626.13,St Marks Pl & 1 Ave,40.727791,-73.985649
5626.15,1 Ave & E 6 St,40.72633,-73.986168
5633.04,Banker St & Meserole Ave,40.72606,-73.95621
5636.11,Great Jones St,40.727434,-73.99379
5636.13,E 1 St & Bowery,40.724861,-73.992131
5644.05,W Broadway & W Houston St,40.726378,-74.000472
5653.12,Spring St & Hudson St,40.725839,-74.007653
5656.03,N Henry St & Norman Ave,40.7277,-73.94395
5659.05,E 10 St & Ave A,40.727407,-73.98142
5659.11,E 11 St & Ave B,40.727464,-73.979504
5666.04,Meserole Ave & Manhattan Ave,40.727085,-73.952991
5666.11,Norman Ave & Leonard St,40.725819,-73.950815
5669.10,St Marks Pl & 2 Ave,40.728418,-73.987139
5669.12,E 6 St & 2 Ave,40.727378,-73.988408
5676.04,Calyer St & West St,40.72693,-73.95863
5679.05,Mercer St & Bleecker St,40.727063,-73.996621
5679.08,Bleecker St & Crosby St,40.726156,-73.995101
5687.04,MacDougal St & Prince St,40.727102,-74.00297
5687.11,King St & Varick St,40.727897,-74.005362
5688.02,64 St & 53 Dr,40.72897,-73.90115
5696.03,Pier 40 - Hudson River Park,40.727714,-74.011295
5703.13,Ave A & E 11 St,40.728547,-73.981759
5709.04,Lorimer St & Calyer St,40.72795,-73.95414
5712.03,Cooper Square & Astor Pl,40.729514,-73.990752
5712.12,E 5 St & Cooper Sq,40.72769,-73.990993
5721.01,Sullivan St & Washington Sq,40.730477,-73.99906
5721.07,Thompson St & Bleecker St,40.7284,-73.999687
5721.14,LaGuardia Pl & W 3 St,40.72917,-73.998102
5730.08,Greenwich St & W Houston St,40.728846,-74.008591
5731.03,Maurice Ave & 53 Dr,40.73028,-73.90421
5736.09,E 14 St & Ave B,40.729386,-73.977724
5743.02,Calyer St & Jewel St,40.72984,-73.94839
5746.02,E 10 St & 2 Ave,40.729708,-73.986597
5746.14,E 11 St & 1 Ave,40.729538,-73.984267
5752.07,Milton St & Franklin St,40.72906,-73.95779
5752.09,Greenpoint Ave & West St,40.729803,-73.959099
5755.01,Washington Pl & Broadway,40.729039,-73.994046
5755.09,Washington Square E,40.730493,-73.995721
5755.14,University Pl & E 8 St,40.731437,-73.994903
5763.03,Carmine St & 6 Ave,40.730385,-74.002149
5764.02,65 Pl & 53 Ave,40.73145,-73.90022
5769.06,Ave C & E 16 St,40.729848,-73.974552
5772.05,Morton St & Washington St,40.73115,-74.00887
5779.08,1 Ave & E 16 St,40.732218,-73.981655
5779.09,E 13 St & Ave A,40.729667,-73.980679
5779.10,E 14 St & 1 Ave,40.731393,-73.982867
5779.11,Ave A & E 14 St,40.73031,-73.980471
5785.05,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394
5785.10,Kent St & McGuinness Blvd,40.73124,-73.95161
5788.12,E 12 St & 3 Ave,40.732232,-73.988899
5788.13,Lafayette St & E 8 St,40.730206,-73.991026
5788.15,4 Ave & E 12 St,40.732647,-73.99011
5788.16,E 11 St & 3 Ave,40.73127,-73.98849
5794.05,India St Pier,40.731734,-73.961239
5797.01,MacDougal St & Washington Sq,40.732263,-73.998522
5805.05,Barrow St & Hudson St,40.731724,-74.006744
5805.07,7 Ave S & Bleecker St,40.732138,-74.003638
5806.01,53 Ave & 62 St,40.73169,-73.90159
5820.08,E 13 St & 2 Ave,40.731539,-73.985302
5826.02,India St & Manhattan Ave,40.732321,-73.955085
5829.12,E 11 St & Broadway,40.732617,-73.99158
5838.09,Washington Pl & 6 Ave,40.732241,-74.000263
5845.02,Woodhaven Blvd & Hoffman Dr,40.73303,-73.871
5847.01,Christopher St & Greenwich St,40.732915,-74.007113
5847.06,W 10 St & Washington St,40.733423,-74.008514
5847.08,Washington St & Barrow St,40.731911,-74.008769
5851.01,Greenpoint Ave & Monitor St,40.73224,-73.94383
5854.09,1 Ave & E 18 St,40.733812,-73.980544
5860.02,Green St & McGuinness Blvd,40.73396,-73.95204
5863.07,E 15 St & 3 Ave,40.734232,-73.986923
5869.04,Huron St & Franklin St,40.73266,-73.95826
5872.10,E 9 St & 5 Ave,40.732758,-73.995816
5878.02,60 Ave & Junction Blvd,40.73466,-73.86501
5880.02,W 4 St & 7 Ave S,40.734011,-74.002938
5881.01,Tyler Ave & Maurice Ave,40.73394,-73.90128
5883.06,Van Dam St & Greenpoint Ave,40.734435,-73.937907
5886.13,E 20 St & FDR Dr,40.733208,-73.975681
5887.03,Queens Blvd & 56 Ave,40.73481,-73.87431
